T0 min	T0.5 min	T1 min	T2 min	T5 min	T10 min	FDR	Proteins
0	-0.750533581	-0.463083982	-0.56934166	-1.464126587	-0.986643553	3.946239499	Q9S7P9
0	0.665792465	0.123911142	0.588895321	0.086362362	0.524132967	2.107333373	Q9S7P9
0	-0.955399513	-0.13589263	-0.646823406	0.5747962	-0.777574301	2.655772447	Q9S7U9;B3H757
0	0.426001072	0.363373518	0.726809978	0.166859627	0.096768141	2.157496534	Q9S814
0	-0.404334545	0.103227854	-0.087089062	-0.476151466	-0.485941648	2.591195224	Q9S825
0	-0.44270277	0.017013788	-0.194844246	-0.817385197	-0.574384928	2.763568297	Q9S825
0	-0.236707687	0.073970556	0.338328838	0.285633564	0.230593443	1.47506768	Q9S9Q9
0	0.501277924	0.089432478	0.439482212	0.720164776	0.64282155	4.257813591	Q9S9Q9
0	-0.943113804	-0.681257963	-0.799420357	-1.27256012	-1.033387423	4.268876284	Q9SA26
0	2.335021973	0.722911358	2.855221748	1.88293016	1.73097086	3.255588757	Q9SA55
0	0.374213696	-0.390448511	0.34321022	-1.937776446	-1.728047609	1.864217617	Q9SA78
0	-1.298336983	0.090179205	-0.379772663	-2.216667175	-1.964722872	1.918846349	Q9SAD7
0	1.069647193	-0.669715881	0.482088923	-0.019334137	1.503137708	1.738807155	Q9SAD7
0	0.471230984	0.082346678	0.758694172	0.040453911	0.32003808	2.297462687	Q9SAF2
0	-0.343521118	0.22474885	-0.308254719	-0.172821522	-0.593364	1.972425088	Q9SAG7
0	-0.703446388	-0.121353388	-2.102584839	-1.246884346	-0.77599597	1.617777598	Q9SAG7
0	0.575658798	0.320839167	0.621834755	1.323526859	1.825315714	7.423532991	Q9SB48;F4JQY4
0	1.481794596	0.877057016	0.50544095	1.20414567	1.620444298	1.390826202	Q9SB70
0	-0.075574875	-0.182332754	-0.233922482	-0.054279804	0.243843794	1.932868893	Q9SB70
0	0.693431854	0.781185389	1.139585972	0.782986164	0.924259424	1.569501154	Q9SCY5
0	0.693431854	0.781185389	1.139585972	0.782986164	0.924259424	1.569501154	Q9SCY5
0	-1.380477905	0.08463788	-1.165925026	0.076962948	-1.491561651	2.093756218	Q9SEI4
0	-0.595057487	-0.220504999	-0.667901993	-0.737508774	-0.856067896	2.422453598	Q9SEU4;A0A2H1ZEE9;A0A1P8APR8;A0A1P8APR4
0	-0.574581265	0.862223923	-1.356352806	1.683967113	0.006062508	1.981034763	Q9SF29;A0A1I9LPJ8;A0A1I9LPJ7;A0A1I9LPK0;F4JEA3;Q94KK5
0	-0.647838593	0.193371534	-0.166119099	0.16520977	0.482916594	3.346356263	Q9SGZ8
0	-0.180153847	-0.120927095	-0.153892994	-0.782060146	-1.754389048	4.291450874	Q9SHC8
0	0.085992813	0.080213308	0.172286034	0.527685165	0.394752741	1.8180423	Q9SHC8;A0A1P8B1Q1
0	1.483500481	1.301072359	1.637764931	1.033722401	0.994822323	3.190995228	Q9SHI0
0	0.184249401	-0.236264467	-0.13935709	-0.202574253	-0.1120646	1.556527351	Q9SHI0
0	1.73903656	0.997255504	1.90357399	0.324826062	2.343518496	5.405848876	Q9SHI0
0	0.169442177	0.01123786	0.708035469	0.441930294	0.329137087	2.985630007	Q9SHY8
0	0	0.386611998	-1.047549605	0.643467307	-0.422928691	1.801559628	Q9SIS3
0	0.811628819	0.467762709	0.632628441	0.455163956	0.904264212	2.949813875	Q9SJ11;A0A1P8AXJ0
0	-0.019774437	-0.31361413	-0.304259777	-0.990069389	-0.322720766	3.800466952	Q9SJ11;A0A1P8AXJ0
0	0.413574219	0.0469172	0.471682549	-0.032402992	0.182785749	1.998314545	Q9SJA6
0	-0.61396122	-0.075625181	-0.457414627	-0.000879765	-0.415866137	3.347132468	Q9SJA6
0	-0.020444393	0.271678686	-0.939285636	-1.228886604	-1.861840963	3.177098685	Q9SK69
0	-0.06338644	0.289363146	0.168205261	0.44532299	0.574895144	1.388517944	Q9SK69
0	-0.136501312	0.075572729	0.227734089	-0.538565159	-0.544121504	4.927555595	Q9SKJ7
0	-0.089394569	0.240069628	0.168041229	-0.685121536	0.010114431	3.576624316	Q9SKN1
0	-0.428427696	-0.445385695	-0.568856716	-0.787213326	-1.224935293	3.965551977	Q9SKR5;A0A1P8AYH5;A0A1P8AYN4
0	0.939326286	0.182062387	1.084025383	0.345060349	0.976860285	6.81548959	Q9SKZ1
0	-0.524847984	-0.297849417	-3.28178978	-0.046676636	-1.311479568	5.483825137	Q9SKZ3
0	-0.143042088	0.658655405	1.673066139	1.88910532	1.132233381	7.364320481	Q9SLF3
0	0.126741886	-0.238793135	-0.018288612	-0.426781654	-0.245001554	1.528105164	Q9SNY3
0	-1.930096626	0.470337629	-0.314751625	0.173587322	0.040683031	7.350985518	Q9SQH9
0	-0.517714024	-0.348531008	-0.181843281	0.280134678	-0.263252497	5.682272093	Q9SQH9
0	-0.154080212	0.427734494	0.374243557	1.035855532	0.964597642	1.57541066	Q9SQR3
0	-0.686987877	-0.018173933	-0.431821823	0.17126894	0.119298697	1.706743068	Q9SR02
0	-0.216329575	-0.064436674	-0.45501852	-0.704771042	-0.37296176	2.082140652	Q9SR17
0	0.699374735	1.793002367	2.175589085	2.277979851	2.088123083	2.772485228	Q9SRT8
0	1.618345618	2.260749817	2.717859268	2.947303295	2.952136517	2.26959692	Q9SRT8
0	0.37694788	-0.415884256	0.450003147	0.104470253	0.011347055	2.498575947	Q9SSC1
0	0.276755333	-0.344462633	0.336020947	0.144699097	-0.043319941	1.936441963	Q9SSC1
0	-0.74750185	-0.259204626	-0.407008171	-0.31326437	-1.181222677	2.919710887	Q9STT5
0	-0.84722507	-0.304189026	-0.68431437	0.632339954	0.91969943	1.952576281	Q9STW5
0	0.494678974	0.364829302	1.23729229	0.445199966	0.625117064	3.093894455	Q9SU25
0	0.502972603	-0.652526617	0.459378719	0.847811222	0.672867537	3.698780936	Q9SUA1
0	1.140629292	0.182166815	0.992083549	1.260147572	1.241460562	3.801769534	Q9SUA1
0	1.140629292	0.182166815	0.992083549	1.260147572	1.241460562	3.801769534	Q9SUA1
0	1.091622353	-0.098759413	0.80310297	0.670057774	1.93048358	9.105163017	Q9SUE9
0	0.246949196	0.098032713	0.090854645	0.955463409	1.782180071	6.314001772	Q9SW48
0	-0.377727509	-0.316631079	-0.531279087	-0.591740608	-1.71735692	5.740831558	Q9SXC4
0	0.20686388	0.356288195	0.84350729	0.301868439	0.204757929	1.820478225	Q9SY56
0	0.293506622	-0.58439517	-0.19474268	-0.245409191	0.68962121	2.031747413	Q9SY91
0	0.984957218	-1.415437937	-0.236451149	-0.041102409	-1.659603119	1.512872062	Q9SY91
0	-0.080873013	0.085624456	-0.473303318	0.515189648	0.587984324	3.873309829	Q9SYP1
0	0.260293007	-0.186663389	-0.016849518	-0.05216217	-0.334443331	1.847960909	Q9SZI4
0	-0.815850258	0.575759649	-1.565969944	1.663272858	1.790183306	8.133951807	Q9SZP8
0	1.940870643	1.718634367	2.30185318	1.911915183	1.976777673	3.021101813	Q9SZR1
0	1.89509511	1.300837755	2.490481853	4.09248209	3.122160912	2.005120111	Q9T024
0	1.811035275	0	0.854023457	0.379402637	1.182466865	1.678888134	Q9T041
0	0.774481118	0.42029196	0.897583306	0.452540219	0.154549658	1.639745686	Q9T041
0	-0.729199409	-0.167439699	-0.699185848	-0.266145229	-1.349689841	2.299471974	Q9XI45
0	0.28696537	-0.427256346	0.267749786	-0.420541763	-0.134740591	4.057057774	Q9XI93
0	0	0.811481297	0.65659976	2.04334259	1.324131727	2.173008868	Q9XI93
0	0.69030571	0.280622721	-0.730404913	0.703368187	1.035251379	3.957492951	Q9ZNU3
0	-0.070575237	-0.048143625	-0.379059315	-0.484204769	-0.120216131	1.303179812	Q9ZNU3
0	-0.023429394	-0.362432718	0.27730608	-0.169253826	0.153455019	3.770461737	Q9ZU48
0	-1.96310091	-1.240018845	0.233787537	-1.27159822	-2.217616796	3.11296555	Q9ZU96
0	1.667272806	1.873748302	2.585504293	2.145573854	1.894703388	6.014475028	Q9ZUP2
0	-0.392564297	-0.292018175	-1.88313508	-1.02718091	-1.268579483	1.369235319	Q9ZVA7
0	-0.611404419	-0.020769835	-0.141027451	0.527856827	0.346686125	3.290287057	Q9ZVD0
0	0.907438278	-0.766012907	0.380503654	-0.098371506	-0.010962725	1.789617776	Q9ZVD0
0	0.166202068	-0.209412336	-0.517002106	2.291710377	1.731724977	11.12127276	Q9ZVJ6;A0A1P8B1L4
0	-0.565458775	-0.247875452	-0.666593075	-1.33950901	-1.177725077	4.00762762	Q9ZVT6
0	-0.20661974	-0.075721025	-0.213774204	0.333992481	0.095565557	2.076330309	Q9ZW02;Q9ZW06;Q9ZW07
0	0.292735696	0.250743687	0.364145875	1.157971978	2.033782482	3.856920391	Q9ZW06
0	-0.147667706	-0.837192416	-1.192768335	-0.496673405	-0.142534614	1.936743615	A0A1I9LNE0;F4JB55;F4JB53;Q9M7Q2
0	-0.089426041	-0.031373739	-0.389784634	0.488238811	0.585261106	1.436621429	Q8VZW0;A0A1P8APX6;A0A1P8APY9
0	-1.02233696	-0.835913897	-1.068977356	-1.670238018	-2.064323187	5.623692763	A0A1P8ASK1;Q9SAJ2;Q9LRY7;F4I5S1;Q9SA26
0	-1.078042507	0.357102156	-0.912529945	0.083133221	-0.27128768	2.024943257	A0A1P8ATC1;Q8L403
0	-0.366758823	-0.246005297	-0.136493206	0.208115101	-1.208717108	4.417402265	F4JTP5;A0A1P8B466;A0A1P8B481
0	-0.799169898	0.266743124	-0.054432213	1.748816729	1.254621506	3.454518524	A0A1P8B4A6;A0A1P8B494;Q8W4F0
0	-0.461426735	-0.096018076	-0.743412971	-0.519256115	-1.323374033	3.432642106	Q683K3;A0A1P8B5A6
0	-1.10489583	0.316827536	-0.581537962	-1.678062439	-2.081877947	4.229240277	A0A1P8BAW5;Q9FGB1
0	-0.873343468	-0.822439611	-0.252336979	0.575940609	-0.3098104	1.603170596	A0A1R7T3I7;Q9LU74
0	0.181239903	1.113771915	2.657929897	0.837210953	0.958315074	1.653067306	A8MRC4;P48006
0	-0.049367726	-0.071560919	0.283803165	-1.166829824	-1.440106869	1.668710703	B3H5D4;Q9FMP8
0	0.980961084	0	0.778437018	0	0.786575615	1.321076026	F4HY56
0	0.791668892	0.412504911	0.096266747	1.226198673	1.376814127	5.667319845	F4I420
0	-0.201996922	1.350143433	0.735827923	0.155412793	0.189134538	1.813553803	F4I4Y5;F4I4Y6
0	-1.521577835	-1.809285164	0.580361843	-2.850637913	-1.096549273	1.471840776	F4I7D8
0	-0.294854164	-0.07130456	-0.123513222	0.318990231	0.524329424	3.829902755	F4J153
0	0.576704025	0.028653383	0.500281334	0.319523335	0.548841238	2.174455449	F4J4D7;Q93ZS1
0	0.160714626	0.040759802	0.379132271	-0.055699348	-0.468922377	1.465972443	F4K142;Q8RWQ4
0	1.03148365	0.280848742	0.81478405	0.303241253	0.097423792	3.127688613	P30181;F4K3F4
0	-0.385344982	-0.575525522	-0.769110203	-0.627441883	-0.80430007	1.590149686	F4KGG0;Q9LFT8;Q8W4P1
0	0.126339912	0.293931723	0.25442934	0.439286232	0.706727266	1.720221752	O48713
0	-0.484531403	-0.205967665	-0.923452377	0.401281834	0.574942827	5.314123941	O80738;A0A1P8AUV4
0	-0.342492104	-0.393602133	-0.571751118	0.174172401	0.389207125	3.08929562	O80837
0	0	0	0	0.66197896	0	1.847503926	P11139;P29511;B9DFF8;TBA2_ARATHTubulinalpha-2chainOS=ArabidopsisthalianaOX=3702GN=TUBA2PE=2SV=2^Asw
0	-2.570286751	-0.909059763	-2.228127003	0.213067055	-1.07603097	9.501051053	P19456;F4JPJ7
0	-0.263243198	-0.052749395	0.22367239	0.239034653	0.232539892	1.395524112	P19456;F4JPJ7
0	-1.315976381	-0.207815886	-1.586021662	1.334817886	0.330322504	7.414713726	P20431;A0A1P8BD43
0	-2.570286751	-0.909059763	-2.228127003	0.213067055	-1.07603097	9.501051053	P20649;A0A1P8AYX4
0	0.005479336	0.250751734	-0.024341106	0.629259586	0.713453531	4.942719589	P20649;A0A1P8AYX4
0	-0.408582211	-0.154694796	0.134964943	0.538075447	-1.138498545	3.2206955	P54144
0	0.860007286	0.767217875	1.39098835	0.661102772	0.441008329	2.136179031	P93004
0	0.940262258	0.448119104	0.829035699	0.965244234	1.7932446	2.146306609	Q0WQK2
0	-0.544524193	0.266117811	0.016275406	0.378680706	0.153020144	3.158763546	Q38970
0	0	0	0	0	-1.493414164	1.63072877	Q56WH4
0	0.550394535	-0.058895826	0.01945591	0.198950768	0.097380877	1.561161345	Q56WK6
0	0.41902113	-0.201976538	-0.107284069	0.442508698	0.387385607	2.4363123	Q56WK6
0	-0.597857475	0.105941534	-0.444865227	-0.675637245	-1.692556143	6.732177454	Q8GW48
0	-0.344848633	-0.534657717	-0.598352432	-0.554622173	-0.089794874	1.337116229	Q8LF20
0	0.304481506	0.825582266	1.069325924	0.584867954	0.860356569	1.824309291	Q8LPN7;A0A1I9LQQ9
0	0.343322754	0.444162607	1.055159092	0.513286114	0.244076967	2.120257211	Q8VZC7
0	-2.625255346	-0.449940443	-4.140287399	-0.611708641	-4.246021271	2.131386238	Q8VZR8;F4JL78
0	-0.795122147	0.663341284	0.083326817	0.885644436	0.077002764	5.024674085	Q93VP9
0	0.206308603	1.052362084	4.429019451	1.891223907	-0.793524742	4.912642898	Q96290
0	-0.091184139	-0.33067441	-0.530788422	-0.971470833	-0.461412668	3.21759924	Q9C562
0	-0.319323063	-0.344869375	-0.26079607	-0.28505373	-1.368483782	5.698115829	Q9C5H4
0	0.603106499	0.458705187	0.814892292	0.288869858	-1.702161431	1.888825089	Q9C829
0	-0.563211739	-0.433252573	-1.893322468	-0.265881062	-0.646150351	2.448661947	Q9C9Y8
0	0.425679684	0.463098288	0.138324261	0.449197769	0.752491713	1.941482016	Q9CAG1
0	-0.974048138	-0.203693628	-0.891620636	-0.836136341	-1.323879004	4.645559879	Q9FHY8
0	-0.460956156	0.909312785	0.3725034	1.692726374	0.238113165	2.277006198	Q9FKV9;A0A1P8B9S6;A0A1P8B9Q9
0	0.092570305	-0.148306608	-0.743492126	0.017836094	0.147271872	3.358865049	Q9FL63
0	0.679969311	0.434304476	0.33754921	-0.183553219	-0.248089552	2.664768006	Q9FLP6;F4K3D6
0	2.054731846	0.53735882	2.156783104	0.43506062	2.820184946	8.362674579	Q9FMF9
0	0.327250481	0.638269186	0.411209106	0.790981293	1.402225733	3.089577605	Q9FMF9
0	-0.048560143	0.451123953	-0.246193409	0.542979717	0.615782499	4.181731049	Q9FMT8
0	-0.206761837	0.058084249	-0.294780254	0.081269741	-0.321088076	1.420302866	Q9FVQ1
0	-0.208043575	-0.222694635	-0.408459187	-0.449565411	-1.629158735	2.514743192	Q9LES2
0	-1.203372955	0.916797459	2.018573284	1.522568703	1.223548651	2.160860552	Q9LEU5
0	0.004772186	0.202075243	-0.425334454	-0.793843746	-0.4300735	4.597309939	Q9LFL0;O49323;Q9M9M4
0	0.320727348	1.038261175	1.156342983	0.202772617	0.405470133	4.150617397	Q9LHP2
0	0.017224312	0.01751399	-0.198542118	0.224770546	-0.206556559	2.794878656	Q9LRZ0
0	0.48748064	-0.116217852	0.137699604	-0.681949139	0.001872301	5.264037178	Q9LUT0;F4HWU0
0	-1.881212831	0.092772722	-1.797630429	1.024944782	0.037647963	7.180256849	Q9LV11
0	0.253358841	0.872798681	0.839075565	0.216598034	0.278845072	3.320473027	Q9M2Z4
0	0.056622714	-0.53210175	-0.847204924	-0.005851001	0.090460867	1.611913233	Q9M7Q3
0	0.717050552	0.374844313	0.685723782	0.735201359	0.702763319	1.539242679	Q9M815;A0A1P8ASJ0
0	-0.674226522	1.066011667	1.276586533	1.116560936	0.106640011	1.514550034	Q9M8R7
0	0.645730972	0.494225264	0.413997173	0.671709061	1.36110568	3.412063991	Q9M8Z7
0	0.721283913	-0.757060766	-0.453800201	-1.43528676	-0.503269911	2.975699406	Q9SMM5
0	-1.519131184	-0.403312445	-0.92723465	0.564249992	-2.069050074	9.663021227	Q9SQH9
0	-0.446395874	-0.345800638	-0.661515236	-0.868377686	-0.904243708	2.139372724	Q9SS47
0	1.662570477	0.716989279	1.518191338	0.55987072	2.173076391	9.744191177	Q9STN3
0	2.80649662	2.613463879	3.240487576	2.847263813	3.736727238	10.75848752	Q9XI71;B9DH46;Q84MA6
0	-0.060137749	0.232300997	0.364148617	0.821096897	-0.209690332	4.052423259	Q9ZPJ8
0	-0.456740856	-0.604166746	-0.605645657	-0.459972382	-0.602610826	2.06444406	Q9ZW06;Q9ZW07
0	0.992522717	0.598276377	0.4238801	-0.090438366	0.275091887	4.487813701	A0A1P8ARZ3;A0A1P8ARV9;A0A1P8ARW7;F4HYA7
0	0.726553917	0.21313405	0.622988224	0.870772839	1.398779631	3.872981757	F4IB69;A0A1P8AVQ6
0	0.147109032	-0.138215303	0.327507019	0.347318649	0.236382246	1.623138794	A0A1P8AXY9;F4IS91
0	0.72011894	0.847046554	0.695521295	-0.329539955	0.463666141	1.446790127	A0A1P8B1N0;A0A1P8B1J3;A0A1P8B1H7;O64843
0	-0.068397522	-1.258784771	-0.25287199	-0.798794746	-1.109225392	2.202400808	A0A1P8B2J1;Q9ZPX8
0	-0.564172745	-0.297048807	-0.491362572	-1.281577826	-1.062869787	2.019070923	A0A1P8B479;F4JMA6
0	-0.851056099	-0.410629034	-0.77168417	-1.138955116	-1.09627986	4.570880078	Q9SB63;A0A1P8B6K1;A0A1P8B6K2
0	0.045324981	-0.242313087	-0.614937842	0.646726072	0.546948612	2.619888773	A8MQ78;Q6NQ72
0	2.234687805	1.684048891	2.886843204	1.418371201	2.783064604	2.215212441	B6EUB3;F4JYL8;B3H5K3;A0A1P8BDX9
0	-0.305592537	0.337335825	0.016914845	0.941680908	0.652150393	5.941701296	F4HRE0;Q9C636
0	0.440146148	0.116555274	-0.447987258	-0.457357228	0.500044763	1.384134653	F4HV50;Q9C698
0	0.049221039	0.209418535	0.300220966	0.953027248	0.886801481	4.409336607	F4HV50;Q9C698
0	-0.257790089	0.26292491	0.439515114	0.201607227	-0.05826211	2.291648066	F4I8B9
0	0.170362055	0.125305414	1.008055687	0.993976116	1.327768564	3.066778188	F4J5A7;F4J5A9
0	-0.965391159	0.616720915	0.643862128	1.223041534	1.183068037	2.724575764	F4JC80;F4JC81
0	0.308576107	-0.024679422	-0.066205978	-0.245645523	-0.353761911	1.396021213	Q9SZD0;F4JM55
0	-0.923744202	-0.468871832	-0.840609074	-1.203649521	-0.901139021	2.939027774	F4JME0;Q9S7N9
0	0.194955349	0.43787694	0.476674557	1.194153786	1.368986368	3.950248578	F4JT76
0	-2.595094919	-0.334925413	-1.549966097	-0.868844748	-2.986960888	2.23893902	P30181;F4K3F4;F4K3F5
0	1.680213928	1.006821871	1.732465744	1.218836784	1.741146803	4.237535363	O22130
0	-0.361954689	-0.651771784	-0.234429836	-0.885905743	-0.880299807	2.57459025	O22227
0	0.085720062	-0.205458403	0.092027187	0.66021204	0.845368147	3.258183972	O23593
0	-0.699805737	-0.078511953	-1.014873028	0.31290102	0.203579187	6.335297772	O23617
0	-1.06745863	0.31384635	-1.182653427	0.366623878	-0.029303789	4.393684402	O65655
0	-1.441342354	-0.296307743	1.421462774	1.516309977	-1.01162374	5.499404005	O80358
0	0.625110626	0.816551447	0.777360916	0.383366108	0.214985132	4.076399004	P30302;P43286;P43287;A0A1P8AYA1
0	0.425418377	0.233660936	0.470484734	-0.164252758	-0.155740499	2.975033971	P92964
0	-1.204090595	-0.632245302	-2.843667984	-0.679017067	-0.839968443	8.150176163	Q06850
0	-0.093204975	-0.292143583	-0.224205494	-0.782175541	-0.647212744	3.18559552	Q0WPH8
0	0.777808666	0.218488932	0.809965611	0.158789635	0.699018717	2.413866162	Q1PDV6
0	-0.443893135	0.309969664	0.200360775	0.710977077	0.452652216	2.732049843	Q39232
0	0	0	2.464025021	0	0	4.578013118	Q7Y175
0	-0.429335117	0.663130999	0.639974594	0.570052624	0.265446901	1.385601304	Q84M97
0	0.120040387	-0.87197721	-1.034484029	-0.630704522	-0.813111246	1.433573183	Q8L719
0	-0.859196663	-0.270405531	-0.4998703	0.444065571	-1.188158751	8.012819968	Q8RWW9
0	0.367627144	-0.156676054	0.404944897	-0.409396172	-0.14447093	3.672716192	Q941L0
0	0.107017994	-0.174928427	0.134104729	0.581156254	0.736687422	2.891059523	Q945P6
0	0.518643379	0.211796999	0.115624428	0.845028877	1.303918123	5.568969137	Q94AB2
0	0.221905529	1.305292368	2.64057827	1.164712906	1.257885218	4.221736408	Q94C53
0	-0.53647089	-0.514244795	-0.972513676	-0.729568481	-0.835376501	2.053695225	Q94C59
0	0.095779002	1.198987246	0.325517237	2.056502342	2.071682692	3.627979941	Q94K80;A0A1P8B569
0	-0.83899498	-0.450608015	-0.524258614	-0.907578945	-0.411192179	1.599185737	Q9C519
0	-0.096901417	-0.199564219	0.135334015	0.409034252	0.1197927	1.5650183	Q9C5B1
0	0.348984241	0.727228403	0.896104336	0.780696869	0.303384542	2.912221045	Q9C9M1
0	-3.690228701	-3.168498516	-2.729360819	-2.412682533	-3.079550028	3.969536806	Q9FGR1
0	-0.598370552	-0.519645929	-0.42171526	0.239029408	-0.388888121	5.206047504	Q9FVQ1
0	0.50836277	0.257896185	0.189773083	0.757155836	1.39170289	2.786215304	Q9LKF9
0	-0.460970402	-0.135355711	-0.396249771	0.216563225	0.304594278	3.634777927	Q9LM88
0	0.315048695	0.038060904	-0.083985329	-0.643932819	0.115678072	3.212178493	Q9LPQ8;A0A1P8AQE2
0	0.690168858	0.16782546	0.400914192	0.545938015	0.482419729	2.958900462	Q9LQF2
0	0.384548187	0.692158461	0.411903858	0.171541691	0.973250151	1.312060424	Q9LTI4
0	-0.379210949	0.299437284	-0.165735245	0.761528969	-0.555146933	5.957074159	Q9LTT8;A0A1I9LRS8
0	0.826472759	1.076210737	0.753920078	1.360305309	1.607024908	6.996812882	Q9LU44
0	0.085720062	-0.205458403	0.092027187	0.66021204	0.845368147	3.258183972	Q9LVT8
0	0.281621993	0.884052575	0.447586119	1.968634129	1.775129557	3.878703242	Q9LXJ8
0	1.902330399	0.813302279	1.741565704	-0.10994947	-0.053000987	3.923551854	Q9M0B2;F4JQB2;Q94F21
0	0.101918221	-0.13856101	0.049005508	-0.531855583	-0.17488265	1.389461637	Q9MA92
0	-0.02356267	0.968867183	2.142006159	1.59735465	0.485431612	2.716385482	Q9MAC6
0	-0.460692406	0.600022376	1.904177308	1.3595258	0.24760282	2.404723412	Q9MAC6
0	0.462526798	0.009595633	0.610843658	0.387328148	0.566216707	2.294449709	Q9SKR5;A0A1P8AYH5;A0A1P8AYN4
0	-0.845163584	0.001833677	-0.099074841	0.667948723	0.428508043	2.05072803	Q9T053
0	-1.628785491	-1.448775768	-0.229390144	0.353081226	0.789442301	4.183129336	Q9ZNU3
0	-0.074418545	-0.213115454	0.223444462	-0.579352379	-0.114874601	1.995193273	Q9ZU48
0	1.282575607	0.839272738	0.878599644	0.679204464	1.390846491	3.27383447	P42644
0	-0.33232975	-0.323215723	-0.572597027	-0.964293003	-0.564490557	1.86914635	Q8S9J8
0	0.72249651	0.060040236	0.32021904	0.448142529	0.527682543	1.361957221	Q9LQR8
0	1.630839109	0.73277384	1.645512342	0.239258111	2.233088017	6.566907042	Q9STN3
0	0.813781738	0.318604708	0.954651833	0.801915169	0.599757433	3.145609075	A0A178VEL3;F4J8C6;F4J8C7
0	0.102612495	0.163605928	-0.69281286	0.309010506	0.223043978	1.727990177	A0A1P8AWA3;Q9SXA1
0	-0.149754047	0.107771158	-0.126046658	-0.226132393	-0.950510263	2.692455725	A0A1P8B9D0;F4KD43;Q9FKE6
0	0.689590454	0.130096674	0.716292858	-0.156239986	-0.144560099	4.022438809	A0A1P8BG94;Q8RWW8
0	0.334766567	0.414409101	2.012264252	0.298158109	1.467946768	2.72972743	A0A2H1ZEP2;F4JSE7
0	0.949687064	0.878320038	1.10546875	1.570887566	1.688167334	2.394304292	A2RVJ8
0	0.126281738	-0.138873816	0.737270355	0.3549366	0.09430337	2.042645383	F4IEK8
0	-0.357000828	0.126789808	-0.932768345	-0.177867413	-0.650221586	2.90938009	F4IH36;O22892
0	0.739583015	0.48277688	0.662200451	-0.322639465	-0.193137407	4.202920298	F4IJK1
0	0.600919366	0.735098541	-0.310613394	1.023516655	0.024582446	1.468468695	F4K4J0
0	-0.189025879	-0.535089254	-0.032452106	-0.108032227	-0.213668585	1.618177693	F4K5Y6;F4K5Y4;F4K5Y5;A0A1P8BFE3
0	-1.092253685	-0.218700171	-0.459601879	0.363774776	-0.415519953	1.58095958	F4KF27
0	0.246304095	1.210067511	0.521923721	1.705473185	1.846892834	3.418389471	O04928
0	0.760521889	0.431340456	1.066827774	0.74065876	0.74543786	3.282442866	O80345
0	0.542622089	0.312095881	0.324519157	0.29916048	0.947435617	2.945538851	O80653
0	0.777808666	0.218488932	0.809965611	0.158789635	0.699018717	2.413866162	Q1PDV6
0	-0.936477959	0.234859884	0.619769573	1.791933537	1.293891907	2.53071611	Q38890
0	-0.446089864	-0.715657473	-1.409020901	-1.564265013	1.391667128	1.476705366	Q7PC84
0	-1.57011497	-1.098711491	-2.053749084	1.438517928	-2.10259223	1.812587134	Q84WU5
0	0.111400604	0.057978392	0.436045647	0.543516159	0.473604441	1.902913152	Q8H1F0;Q9T0J7
0	-0.365391731	0.508944273	-0.678695202	0.197233677	0.087891817	3.077637186	Q8L7T5;A0A1P8ATA9
0	0	0	2.295461178	0	0	3.355407944	Q8LPL8;A0A1P8B960
0	1.520509005	2.7757442	5.055058956	4.767948151	2.853909492	4.376654116	Q93YR3
0	0.883438587	0.343472302	0.802639961	0.715493202	1.043534994	3.298990512	Q94BP0
0	0.817166805	-0.029999971	0.477081776	0.276803493	0.150520086	2.284244114	Q9ASS2
0	2.880965233	0	0.332535744	0	3.432954788	5.072973516	Q9C5J9
0	1.644278526	0.970068693	1.326183796	1.718279362	1.916381598	2.759794421	Q9LM88
0	0.826472759	1.076210737	0.753920078	1.360305309	1.607024908	6.996812882	Q9LU44
0	0.671427727	-0.28164506	0.07199049	0.24421978	0.281162977	3.22099075	Q9LUE5
0	2.032298326	0.360743105	2.102630854	0.72044754	2.496292114	7.238467946	Q9LXJ8
0	1.038413525	0.760824144	1.425095916	1.673509479	1.971162438	5.119465545	Q9LYN7
0	0.588074207	0.381146669	0.361979008	-0.195721149	-0.641855955	3.692108803	Q9SHI0
0	0.413574219	0.0469172	0.471682549	-0.032402992	0.182785749	1.998314545	Q9SJA6
0	1.038834572	0.24257493	1.002778053	-0.595894337	1.080843687	5.005051523	A0A1P8BDV9;Q9LU77
0	0.72069931	-0.339635611	0.420805454	-0.418080807	0.698325872	4.451480989	O23179
0	-1.595840931	-0.511672735	-1.914999962	0.187028885	-0.627457857	7.059498279	P24100
0	0.493163586	0.381273031	0.418099403	0.739635468	0.605429888	1.318964327	Q94AI7
0	-0.065785468	-0.425955772	-1.313740969	-1.357822657	1.551628709	1.662139169	Q7PC84
0	-1.574255466	-0.069197416	-0.749988556	0.919054031	0.271994829	2.279290179	F4J9G1;A0A1I9LPE6;F4J9G0;Q7XZU0
0	0.443072796	0.153891325	-0.039178848	0.594771862	1.093681574	3.598757336	A0A1P8AWA3;Q9SXA1
0	0.039470196	0.17223525	0.020519257	0.703186989	1.434788942	4.817186372	F4IV25;Q9FG74;F4I4F2;Q9SUA3;Q05999;Q39183
0	1.082093835	0.964593649	2.33662796	1.013049364	0.914415956	1.954436908	F4IV99
0	-0.093443394	-0.207679987	0.162536621	-0.742876053	-0.424732924	1.874141477	F4J6F6
